"pair","pairwise_distance","frxfr"
"6630---13922",0.20135593220339,0.00128990889087461
"8903---13922",0.29527027027027,9.4383586157974e-05
"27---13922",0.237231182795699,9.4383586157974e-05
"4556---13922",0.258300132802125,0.000157305959794094
"3171---13922",0.219824679703304,9.4383586157974e-05
"8189---13922",0.087378640776699,0.000188767146612154
"849---13922",0.194129419613075,9.4383586157974e-05
"175---13922",0.26008064516129,0.000157305959794094
"5394---13922",0.110650069156293,0.000125844772976034
"746---13922",0.215249662618084,0.00135283126451073
"15943---13922",0.110586648685098,0.00453041167291446
"1823---13922",0.111712931618145,0.000125844772976034
"16455---13922",0.278200692041522,0.000314611919588188
"9751---13922",0.119837508463101,0.000597762652358316
"6508---13922",0.172623061362104,9.4383586157974e-05
"6829---13922",0.221552878179384,9.4383586157974e-05
"134---13922",0.204038997214485,0.000880913385128444
"185---13922",0.21506105834464,0.0010696805317406
"76---13922",0.267575322812052,0.00103821934492254
"6946---13922",0.216689098250336,9.4383586157974e-05
"2830---13922",0.229152542372881,0.00081799098578853
