"size_difference","shared_otu","comA_HMAa","comB_HMAa","All_HMAa","HMAb","Rao_beta","UniFrac","seed"
20,0,0.365641273195315,0.29617399117842,0.416948854537191,0.172082444700648,0.112674010755874,0.460215167228881,1008
40,0,0.29337811886786,0.532769095745413,0.553965476377694,0.281783738142115,0.0934772930284523,0.581558760620558,1008
80,0,0.330470932424948,0.470139873808327,0.4725645730221,0.144518339810925,0.0570331144694724,0.440193189028334,1008
0,0,0.294354816754133,0.343049807498649,0.402176445626812,0.166948267000842,0.116119134489834,0.398863439417658,1008
20,0,0.499992533985784,0.288031292699185,0.468844974045683,0.149666121406397,0.0609344069219594,0.492016108833768,1008
40,0,0.34436478908063,0.440932323631191,0.479994411652319,0.174691710592816,0.0745884885437112,0.463464486679515,1008
80,0,0.265565127596423,NA,NA,NA,NA,0.447743447962267,1008
0,0,0.0106197114478945,0.0664135003607258,0.360010346968105,0.642987482127591,0.471704557570147,0.97967393164725,1009
20,0,0.00527708832964453,0.106331997702087,0.26953141965006,0.427453753268389,0.380694794596786,0.985028328998512,1009
40,0,0.0976742773040446,0.0369879949400532,0.328516839311368,0.522371406378638,0.41210780981632,0.594332521020786,1009
60,0,0.0496749177495639,0.0644065525235486,0.219692854474073,0.325304238675034,0.32737879073076,0.253802960863939,1009
0,0,0.27864393057035,0.0232495676772607,0.344409696847481,0.386925895447352,0.307580500831272,0.521059959914575,1009
20,0,0.235359850950295,0.0602600657506982,0.282086858279949,0.268553799858905,0.257670664424906,0.379371917946908,1009
40,1,0.0390574524611225,0.248022478712151,0.338542821456247,0.390005711739222,0.312863056356278,0.519378032093073,1009
60,1,0.0564224258584072,0.370493728132092,0.368080289374699,0.309244424758899,0.238696379102069,0.482377429906174,1009
0,1,0.0470859977389192,0.229361825522913,0.336509446378083,0.396571069494334,0.318672944880139,0.519486585160573,1009
20,1,0.0554501718588047,0.303926800194623,0.32035571658945,0.281334461125471,0.24541287999252,0.423786392504692,1009
40,1,0.0593811350606223,0.337036188908859,0.340913931733854,0.285410539498226,0.237421315982205,0.495676703780627,1009
80,1,0.0589356206324687,0.235559987155293,0.339464855386979,0.384434102986196,0.306910290285844,0.486520328140275,1009
0,2,0.0577237174716936,0.211056230764593,0.27582448133211,0.282869014427932,0.271332454694765,0.329809366713728,1009
20,2,0.0565304923545883,0.391412407592447,0.343808200701232,0.23967350145543,0.198363191358282,0.462615023845192,1009
40,2,0.174151820074022,0.201711913832744,0.353402414251957,0.330941094597146,0.261167640776695,0.471813159340723,1009
80,2,0.364194946941222,0.0804636638393534,0.333703937462732,0.222749264144889,0.195009944636093,0.448451646972475,1009
0,0,0.123871007829482,0.223894384427864,0.355434467961355,0.363103543665365,0.282759036980248,0.51965529029629,1010
20,0,0.180941048437016,0.265210898357691,0.472600772109412,0.499049597424118,0.303634992441915,0.886771731113424,1010
40,0,0.226347603332781,0.147705603901936,0.328562810791738,0.28307241434876,0.243180343359424,0.44481609434312,1010
60,0,0.354790403548951,0.216774996607437,0.381816736682778,0.192068073209168,0.137843828178761,0.379723649727621,1010
0,0,0.14876992049911,0.257404688069807,0.318746822546925,0.231319036524934,0.210898543083853,0.414459474615037,1010
20,0,0.373304077553867,0.147352841399614,0.370524336311934,0.220391753670387,0.164876294983418,0.406902296179413,1010
40,0,0.337736731969154,0.222391809655,0.403204705779886,0.246280869935618,0.173370951721917,0.508630285041617,1010
