"size_difference","shared_otu","comA_HMAa","comB_HMAa","All_HMAa","HMAb","Rao_beta","UniFrac","seed"
60,0,0.00258961996895872,0.101586773147088,0.292309476175476,0.480442559234905,0.405083136274846,0.866187501970081,1016
0,0,0.00276451946187538,0.0543664639751362,0.195571501099082,0.334012018761153,0.352840819849351,0.790501671802134,1016
20,0,0.00462272836358579,0.0862827405686905,0.279707459216913,0.46850944950155,0.403660907848616,0.799645517748733,1016
40,0,0.00509978058588955,0.0817196566644174,0.314601925378291,0.542384413506275,0.434889638978574,0.890248165893705,1016
80,0,0.0627259311202747,0.3934869799739,0.311318239373846,0.166423567653517,0.166121195103596,0.677580037162394,1016
0,0,0.00756327864232154,0.0976972391322314,0.321402543186727,0.537544568598901,0.427196194750663,0.865024724060155,1016
20,0,0.00672278888728429,0.0925251488678127,0.247258455113902,0.395268972472707,0.370307923617218,0.766164731604997,1016
40,0,0.0762509035689506,0.395913889498965,0.340915933547185,0.209667074026455,0.183156266973639,0.755259662103215,1016
80,0,0.0880450694609295,0.418740326395692,0.367038684146301,0.22729197243598,0.178671369712342,0.712693495857848,1016
0,0,0.119769391008358,0.00268459488010482,0.247183179412348,0.371912372936233,0.35251549682152,0.862733492640123,1017
20,0,0.119769391008358,0.029976584258264,0.327455564391431,0.505165153516239,0.400759945522063,0.927844658523447,1017
40,0,0.0274748665118834,0.344154105807634,0.407821775801454,0.444014579283391,0.308686542189538,0.919244031245014,1017
60,0,0.0250921052683935,0.158886121366316,0.214459387253162,0.244940547871614,0.270022226977337,0.391238805252521,1017
0,0,0.2832229809274,0.0263952653784882,0.308612788108584,0.307607329911279,0.272076412202106,0.85475204457624,1017
20,0,0.216878949210483,0.0746820506704625,0.42043137730866,0.549301754736374,0.370439693386224,0.848544710811109,1017
40,0,0.0595551042621425,0.268531278879409,0.284096610249024,0.240106837356497,0.232851467606381,0.731538998998032,1017
60,0,0.033722967077229,0.205633862989461,0.279538612586274,0.319720395105858,0.295984180984919,0.837429867371806,1017
0,0,0.0715598349986429,0.101675408450944,0.288541737378685,0.403848231307783,0.352487817744157,0.877691668551189,1017
20,0,0.0721681991892145,0.0750845066931046,0.166598881167146,0.185945056451972,0.250603234317499,0.495803796715097,1017
40,0,0.109428112943068,0.0947433874946929,0.335757258934442,0.467343017431123,0.368995291919961,0.911474314401974,1017
80,0,0.0667999902149183,0.303785760721809,0.28001304114816,0.189440331359593,0.196893236046331,0.631735146027895,1017
0,0,0.150975611312099,0.0643394376896526,0.341215821078153,0.467116593154554,0.366005829671556,0.911356533339627,1017
20,0,0.0655629619695886,0.358270849542321,0.36940566444124,0.31497751737057,0.241546706504349,0.866834039329574,1017
40,0,0.091769147329527,0.29382681073081,0.390042926977229,0.394489895894121,0.284905760792465,0.909238479827209,1017
80,0,0.0540756381411675,0.358803579198757,0.335455276538465,0.258031335737005,0.220700743887149,0.758468329972636,1017
0,0,0.135927271814944,0.039670394676738,0.214897221691827,0.254196776891972,0.282644861682054,0.560829265515575,1018
20,0,0.138007158153067,0.0889978896937875,0.267979915717691,0.308954783588527,0.291655971860779,0.78422762245838,1018
40,0,0.0875748110109244,0.00721729229584644,0.267953119689467,0.441114136072163,0.391355974735398,0.848520531183698,1018
60,1,0.135927271814944,0.0485992379333216,0.262021607235615,0.339516704722964,0.321765120361049,0.817630834337997,1018
0,0,0.114292366102376,0.0061310434387735,0.274203140554199,0.427982871567249,0.37843904349668,0.846283140982083,1018
20,1,0.160296335600911,0.0477401118294293,0.267847491022313,0.327658534614285,0.309768958689818,0.812598786762121,1018
40,1,0.123630102571789,0.0333614344031627,0.330485932128206,0.503980327281459,0.398047266904127,0.826963498822488,1018
60,1,0.0997860315113544,0.0389766808902493,0.311610618027281,0.484458523652959,0.39613604377409,0.892434757083508,1018
0,1,0.163039889982703,0.221254580289046,0.344451747489804,0.304609024707859,0.249764237120751,0.625397310179935,1018
20,1,0.167382618544265,0.0315518913461012,0.334265880632756,0.469597251375145,0.371560374067466,0.865317563557512,1018
40,1,0.217680401781731,0.0528453936325293,0.338404587850001,0.406283380285741,0.324171231451231,0.813117504304096,1018
80,1,0.230106027815029,0.0436360768052821,0.349326815755635,0.424911526890959,0.330867106314701,0.851653341820365,1018
0,1,0.1747793592328,0.184694689018485,0.310493261926736,0.261512475602186,0.23526943831443,0.670598659548495,1018
20,1,0.0400313345334006,0.292432961779753,0.399328936445777,0.4661935765784,0.328944650908074,0.9844252597935,1018
40,1,0.176659443586498,0.382997238411822,0.381213907637945,0.202771133277571,0.153575069607932,0.75087675070223,1018
80,1,0.181116096098036,0.0377728549540771,0.194737001574377,0.170585052096641,0.226300462798866,0.502796875769007,1018
0,0,0.214827943036902,0.0240325278153598,0.254322066053492,0.269783661254722,0.274285106389942,0.736172746344263,1019
20,0,0.164821044669387,0.0343876648702414,0.356926806845171,0.514644904150715,0.38942544935999,0.934404323054049,1019
40,0,0.160144609958071,0.209969527614151,0.339074394881144,0.308034652190066,0.249838670051465,0.865432977976104,1019
60,0,0.180659255989677,0.0301153532515453,0.263113287412045,0.315451965582868,0.303544588623389,0.856558830610252,1019
0,0,0.10544393718434,0.0348175690163321,0.15808020069787,0.175898895195069,0.244934538251849,0.496865462884672,1019
20,0,0.0381610688421244,0.218516185735796,0.286279445462832,0.315881636347743,0.290646071592386,0.824313938635128,1019
40,0,0.0330039352062473,0.291627732497454,0.314219882249948,0.303808096796195,0.265925838951037,0.77681345413586,1019
60,0,0.0367742506128341,0.261862679244144,0.282938502832917,0.267240075808856,0.257234339038319,0.712833865812424,1019
0,1,0.0543095686123054,0.251433897314059,0.298117359022301,0.290491252118237,0.263005707965075,0.805863682867377,1019
20,1,0.0448835640608332,0.302778809460777,0.237075827163827,0.126489280806044,0.170378624405853,0.562939248487051,1019
40,1,0.28146364072215,0.0723406092344056,0.24628722966033,0.138770209364105,0.174265819434956,0.408342464496232,1019
80,1,0.299208513951753,0.057186688318584,0.30762928994803,0.258863377625724,0.237140138019456,0.760406950461171,1019
0,1,0.295185339364587,0.0469781493686701,0.308664616929532,0.275165745125807,0.249145584192971,0.698004531914595,1019
20,1,0.334005878683143,0.0763886715866746,0.321263507777091,0.232132465284364,0.206365217126359,0.751269567887369,1019
40,1,0.336728755350832,0.0951767793438957,0.327742313184334,0.223579091673941,0.196782616627952,0.624789008567429,1019
80,2,0.0652690093277092,8.54053148619552e-05,0.267882896917922,0.470411379193273,0.4119917564082,0.816775483808672,1019
0,0,0.0185848011990009,0.276944520627128,0.305275657933231,0.315021994040332,0.270142218745216,0.651358445031824,1020
20,0,0.267973930793549,0.188266744386188,0.332701183649419,0.209161692119101,0.183695310645261,0.655740030742421,1020
40,0,0.265745078432512,0.289606497919844,0.410414683725293,0.26547779109823,0.182655234051416,0.796717932434961,1020
60,0,0.0157544262641535,0.0300278387505904,0.233955499185955,0.422128733357166,0.397087884205474,0.761564330380267,1020
0,0,0.0217243189344052,0.287600012726315,0.315394214139844,0.321464096618968,0.276459303169014,0.779006758051908,1020
20,0,0.0265376938223649,0.390257599988724,0.366857173165198,0.316919052519307,0.243543070256467,0.834216569626511,1020
40,0,0.017909919779974,0.397433007295691,0.301011456245337,0.186679985415008,0.182999936310041,0.724601233599612,1020
60,0,0.368464120139233,0.30568653287389,0.427843764159508,0.181536875305894,0.112471937731832,0.713068784049664,1020
0,1,0.0227154850450158,0.367208158040668,0.322945953308886,0.255968263532088,0.225751491977781,0.89381590411363,1020
20,1,0.0197487833849404,0.3570625674198,0.33792700424523,0.29904265768572,0.24932689685721,0.84086094710486,1020
40,1,0.388467212333907,0.299039358597408,0.417272140626364,0.147037710321412,0.0925502371097432,0.687929664967145,1020
80,1,0.342113309525568,0.375316189379953,0.410528242336485,0.103626985767449,0.0663730657029692,0.648959486671862,1020
0,1,0.0244184744758108,0.350547038982529,0.314594087078106,0.254222660697871,0.229454537271106,0.67924842005311,1020
20,1,0.357454426031011,0.289606105530867,0.371845624638963,0.0966307177160484,0.0804219972386681,0.612528602103432,1020
40,1,0.0176619599093865,0.35912455196089,0.327557703286087,0.278328894701897,0.236957474516546,0.76774940199839,1020
80,2,0.331735876155987,0.420165661462031,0.432639481331715,0.113377425045413,0.0593292836483403,0.53780304831679,1020
0,0,0.0135861547069541,0.00305075798665057,0.245159257499797,0.473681602305989,0.427892910180398,0.940073000268893,1021
20,0,0.0104822086182563,0.00580193147881789,0.217273929899251,0.418263719701428,0.403664838775014,0.936802881261391,1021
40,0,0.0135861547069541,0.00828752941522383,0.253891191535329,0.48590869894848,0.431534339023934,0.940282789998138,1021
60,0,0.0100374557616528,0.00931415784469178,0.270345147259861,0.521338680913377,0.446729114122255,0.847885802941832,1021
0,0,0.0453412160054325,0.00467047117000616,0.268693090577751,0.487374493980064,0.423941524277575,0.914440676199722,1021
20,0,0.0246301965285628,0.00594366906275154,0.302601578561765,0.574629291532217,0.464710597893121,0.99649054165364,1021
40,0,0.0251121916261111,0.0076768104149734,0.318305653299327,0.60382230455757,0.47500982011272,0.904882559505442,1021
60,0,0.00352679873910224,0.164076762610717,0.289416194685075,0.411228828020331,0.356629649905711,0.822493728246044,1021
0,0,0.0614764331180269,0.00429376928977596,0.287360904183097,0.508951605958392,0.42671895262061,0.821852806130199,1021
20,0,0.00487081646450417,0.0052626445368145,0.273932907892451,0.537732354783584,0.456338445982934,0.922263306733527,1021
40,0,0.00565301177681197,0.0112268880280153,0.312567959385805,0.608256018966783,0.481818066632759,0.892778066017668,1021
80,1,0.00299014489628173,0.0212245727047083,0.253603965543647,0.482993213486304,0.429618938060488,0.815206157307636,1021
0,0,0.00384908384211483,0.00763354163439304,0.255279875813818,0.499077126151127,0.440084278222124,0.861183625184604,1021
20,1,0.0069747543105672,0.00981344912469989,0.332655077074086,0.648521950712904,0.496858810477113,0.863040133675746,1021
40,1,0.00531159766005579,0.0158102959973998,0.246983589340939,0.472845285024423,0.42597232261021,0.828158756647725,1021
80,1,0.00930866882406248,0.359932445774917,0.378089830796908,0.386938546994837,0.287808261867016,0.859056149503423,1021
0,0,0.0851489115149607,0.110660341481799,0.26596543734714,0.336121621697521,0.315030093544981,0.912480978318541,1022
20,1,0.245440123052534,0.202370340476558,0.356038611381463,0.264266759233834,0.211846608750091,0.854051378644932,1022
40,1,0.229561364788968,0.282525778707059,0.330104492432296,0.148121841368565,0.144580198649812,0.696422889286028,1022
60,1,0.0851489115149607,0.339825038419271,0.33105319602412,0.237132442114007,0.20402906888979,0.807608964110093,1022
0,1,0.273410749313519,0.281938105614411,0.392453428631515,0.229558002335099,0.167226967024336,0.872764858124187,1022
20,1,0.304011593333012,0.247729040286193,0.323221430926402,0.0947022282335996,0.104920837194117,0.501134982429971,1022
40,1,0.409803193759113,0.3194222071297,0.455658090680645,0.182090780472477,0.0965532843232396,0.808197314821811,1022
60,1,0.206302983209262,0.365338000142981,0.38690098444781,0.202160985543376,0.15151384910535,0.710297914903321,1022
0,0,0.438005482546132,0.262964377762319,0.442420466557083,0.183871072805715,0.105664846176265,0.756575751309607,1022
20,0,0.280353617815077,0.240048521964941,0.361435480261701,0.202468820743384,0.166206030121434,0.699658371306627,1022
40,0,0.281472209665904,0.365545827546275,0.405445220461835,0.163872403711491,0.113685527919167,0.667000491330764,1022
80,0,0.304200512072033,0.363543950688523,0.386171247584437,0.104598032408319,0.0789037527912202,0.546058621060384,1022
0,0,0.305519560936437,0.259230044633533,0.37453849874724,0.18432739192451,0.145323762301286,0.725077399175772,1022
20,0,0.409495768431405,0.340143780157981,0.453717478341897,0.157795408094408,0.0815805828327135,0.766771377135292,1022
40,0,0.315731349744647,0.302221316030426,0.382662918621924,0.147373171468774,0.112814379906767,0.627441177852078,1022
80,0,0.287976382883973,0.441199882134315,0.430449524855217,0.131722784692146,0.0746212240827071,0.656483188879155,1022
0,0,0.21289362407069,0.104400825497803,0.201928276228469,0.086562102888445,0.146764904639112,0.360840702651773,1023
20,0,0.242309018907446,0.120190094087515,0.334279231939117,0.306059350883273,0.255722901046961,0.904905790099527,1023
40,0,0.173906636933762,0.159980695335276,0.208568977585602,0.0832506229021663,0.135224268063297,0.405785052670221,1023
60,0,0.245862146782403,0.188080442587043,0.38684637168121,0.339750153992974,0.246920726204336,0.878294975073089,1023
0,0,0.182632796710567,0.18903738808029,0.355511586405404,0.339352988019952,0.259348771221759,0.895091081840873,1023
20,0,0.307508524711788,0.201161385642985,0.394733263997511,0.280796617640248,0.200764470329316,0.877415856425279,1023
40,0,0.288151544059455,0.214554701413817,0.348563932018619,0.194421618563966,0.166484025402926,0.724164837009952,1023
60,0,0.254631804759435,0.258096936133168,0.354187831859171,0.195646922825739,0.164598990691607,0.728691255201686,1023
0,0,0.208566512979741,0.239271581805381,0.372365280584366,0.29689246638361,0.226457039731122,0.840637790699683,1023
20,0,0.298865415303408,0.274907354705773,0.399379961565594,0.224987153122008,0.158560237085502,0.768558788524463,1023
40,0,0.292954153460661,0.287123307793875,0.385618175219989,0.191158889185443,0.144592795400628,0.754211806536615,1023
80,0,0.276617098713015,0.318958488208786,0.361492985435253,0.127410383948705,0.11163599264977,0.671237684385746,1023
0,0,0.245409016319192,0.279501902839138,0.364060829498023,0.203210739837717,0.163598281189154,0.756058199189473,1023
20,0,0.246693174160358,0.252942091918534,0.260513821679023,0.0213923772791542,0.0608090980365836,0.312169514318781,1023
40,0,0.239252464226695,0.262711412771892,0.301215662383483,0.100467447768379,0.122654217658624,0.660077099570562,1023
80,0,0.140343153660167,0.416542844526415,0.352416060306675,0.147946122426767,0.128765915164951,0.724773791472522,1023
0,0,0.0309410247323783,0.0156239197301092,0.271047045875759,0.495529147289031,0.428106516163355,0.938853825899025,1024
20,0,0.0408650999664445,0.0193078030420316,0.222080391434579,0.383987879860682,0.375856499350259,0.900347606026106,1024
40,0,0.132913076902517,0.0119492523824354,0.193914689981489,0.242967050678027,0.291055018486611,0.584835609242216,1024
60,0,0.0356818229545126,0.0647368112604467,0.11832134451561,0.13622405481626,0.228120806767454,0.325407467515109,1024
0,0,0.03008766853203,0.051279253162607,0.250048326508476,0.418729731322316,0.384617041360993,0.865858344502445,1024
20,0,0.0382807025189321,0.0672919441469125,0.237189846115736,0.368807045565627,0.356500917621264,0.742163827331105,1024
40,0,0.00673311560792931,0.0959935372447695,0.332991253088973,0.563255853325247,0.437567762277775,0.929015886287652,1024
60,0,0.0391567810468137,0.236778203122387,0.299035406648105,0.32213582912701,0.288532416787491,0.820460503143576,1024
0,0,0.0143231517650609,0.066809493154501,0.295834216003023,0.510535787086483,0.423174130778112,0.936818856924402,1024
20,0,0.0649011255354107,0.131841509818441,0.182232381457228,0.167722127560604,0.228043117025447,0.497900095334119,1024
40,0,0.0682302785614401,0.190735773142115,0.295105220127199,0.331244388550843,0.296887947538707,0.843759208953224,1024
80,0,0.0682302785614401,0.208777790594117,0.299660162389456,0.322312255623355,0.287898556054077,0.838449208607783,1024
0,0,0.266697865396032,0.320259491871668,0.338465256423394,0.0899731555790888,0.0889475051049339,0.615909099336703,1024
20,0,0.0602959366616976,0.274589323447298,0.292445141891316,0.250005023673637,0.235984857812619,0.748740560795538,1024
40,0,0.111549176392985,0.274348007554311,0.423999263314594,0.462101342681891,0.311126640157332,0.797858637681996,1024
80,0,0.225896871945053,0.190533019869011,0.390539689085299,0.364649486356534,0.26344581006839,0.806041806958849,1024
0,0,0.0797672063381662,0.0216421557277445,0.294018960573659,0.486628559081408,0.408963018420627,0.982988992759853,1025
20,0,0.138053916778186,0.0212554804836053,0.312557028874607,0.465804660487423,0.38275802921486,0.93973779207283,1025
40,0,0.0763301602277869,0.0532071919861111,0.28417397705253,0.438810601891163,0.380209249490491,0.83653909302719,1025
60,0,0.0105423892976254,0.264829739279665,0.185087651999119,0.0948031754209478,0.173868396024965,0.752791810355388,1025
0,0,0.266295176828491,0.0176785449197256,0.315212877912764,0.346452034077313,0.295492909696934,0.789872242748393,1025
20,0,0.336330355978179,0.0284833702849161,0.321260501709601,0.277707277156106,0.242614923483817,0.834971195835285,1025
40,0,0.144687018765916,0.0627195762999473,0.291235277370141,0.375063959674419,0.326993322553219,0.77718195720463,1025
60,0,0.0119965005576208,0.21135107081913,0.292065649234996,0.360783727093241,0.313797572938691,0.797653517468742,1025
0,0,0.335275946210111,0.022766953369859,0.33247943493793,0.30691597029589,0.258023064653523,0.821860957428021,1025
20,0,0.32381760465433,0.0376204432465702,0.306485202291591,0.251532356682282,0.231432321665749,0.659472730947403,1025
40,0,0.354937710315638,0.051824514288956,0.337246463676509,0.267730702748425,0.22631844457767,0.837819899590419,1025
80,0,0.323766872341064,0.092099183183455,0.320737791346402,0.225609527168284,0.204924130731851,0.753694370645794,1025
0,0,0.383621993988244,0.0477466065215084,0.281280803303657,0.131193006097562,0.145418492864028,0.586700081088697,1025
20,0,0.347429194847956,0.0566048951754916,0.345041060967785,0.286048031912123,0.23429632088179,0.779024848044136,1025
40,0,0.372173604684904,0.063864919556516,0.3148937663056,0.19374900836978,0.183268260563745,0.741132767570433,1025
80,0,0.0361151224548585,0.301324187364105,0.341878253893716,0.346317197968468,0.280820840811941,0.864001259174568,1025
0,0,0.0154547308688428,0.0335065467381832,0.204133348643792,0.359305419680558,0.367375304518338,0.939381017262608,1026
20,0,0.00326238311682739,0.00912245113501499,0.26752864337771,0.522672452503577,0.449485196708782,0.949273067441323,1026
40,0,0.00447244221632122,0.102460296693784,0.109669666877386,0.112406594844668,0.209664557011636,0.423358375070876,1026
60,0,0.00314544979519235,0.150480931715656,0.269229296844588,0.384832212178327,0.35043021468617,0.930611036732438,1026
0,0,0.0658105647458854,0.139172157973723,0.264257662290236,0.323532601860864,0.308791936043792,0.923235891333648,1026
20,0,0.269524247196808,0.217238173368194,0.344841429314145,0.202920438063289,0.17514762688954,0.703524709764665,1026
40,0,0.00508658526473633,0.0111561483415112,0.228804259389322,0.441365785172397,0.413932083838204,0.948857641929881,1026
60,0,0.0472294670487433,0.00950576789309681,0.207986077092387,0.359236919242935,0.365223203133477,0.842002937772642,1026
0,0,0.080597954164686,0.130972510511467,0.353994980730158,0.496419496784163,0.361811325525868,0.859652048028187,1026
20,0,0.0785065748943841,0.0102439055822251,0.328428559390758,0.568106638304907,0.444160953722514,0.867315782413789,1026
40,0,0.0812492386689466,0.0126010646506412,0.309793871611005,0.525737439902423,0.426093831393531,0.846736298950472,1026
80,1,0.0077520453987227,0.0186254329561982,0.236933750027917,0.447490021700914,0.413738486762585,0.793396996815919,1026
0,0,0.0887065053017747,0.274165082713532,0.385185665838933,0.40749974366256,0.297128304246305,0.916209149475017,1026
20,1,0.254260928975509,0.177695638304929,0.285998278616864,0.14003998995329,0.151172856584175,0.642271483140324,1026
40,1,0.226045694525489,0.235902020830735,0.34731246380877,0.232677212261317,0.196990243323407,0.818687985779107,1026
80,2,0.21485497778517,0.22009692535765,0.296888074808009,0.158824246473198,0.167926115655464,0.658716350467779,1026
0,0,0.0463292915097668,0.0807497904731892,0.238487106290477,0.349895130597997,0.340958188396967,0.827069352341628,1027
20,0,0.0492389022328345,0.0683820793630712,0.167526265431699,0.217431549267492,0.279801058939513,0.564207311935028,1027
40,0,0.0450122899808349,0.244067172987305,0.294685277657045,0.300291092345949,0.274300048642895,0.829885259769423,1027
60,0,0.0532078544285489,0.218455072123421,0.276504405725469,0.281345884898968,0.27086038251344,0.736412261699108,1027
0,0,0.193461386261951,0.0743433699135002,0.318832907652035,0.369861059128619,0.310827239525214,0.788056005053072,1027
20,0,0.0884561152480342,0.18216350323659,0.335614852092889,0.400610085701154,0.322484282344251,0.85267140599361,1027
40,0,0.26155297433861,0.306103798338769,0.404444342657051,0.241231912636724,0.167304611098201,0.830699734000477,1027
60,0,0.127643226818293,0.243234708662444,0.303982930220786,0.237087924960835,0.223997055316281,0.772164186468789,1027
0,0,0.14392112254756,0.24058485306671,0.370231089470521,0.355956203326771,0.270805102887172,0.865846190358032,1027
20,0,0.180349566299276,0.266700147922927,0.329310050376525,0.211570386530847,0.1899460148376,0.773533082152013,1027
40,0,0.162897313309251,0.209402112142086,0.223558414579349,0.0748174037073603,0.130903199385297,0.38957412779582,1027
80,0,0.209130177901771,0.369898826057359,0.375201835317118,0.171374666675107,0.134237099385233,0.701788952759672,1027
0,0,0.195875289353066,0.295338779601729,0.319242460002153,0.147270851049512,0.145905481933669,0.617075575377667,1027
20,0,0.159855502214004,0.249967198525057,0.374467031800636,0.33911136286221,0.255963577222589,0.804915032324906,1027
40,0,0.1225550285329,0.343828911411889,0.335763675205119,0.205143410465448,0.182284430416875,0.80027994981957,1027
80,0,0.244638270503615,0.205244008897799,0.353978803508098,0.258075327614781,0.210630141818697,0.812529551792961,1027
0,0,0.00638897779669494,0.0128221178802361,0.057443647282309,0.095676198887687,0.212945797955824,0.209995041009061,1028
20,0,0.00638897779669494,0.0225826691733553,0.0616043713394805,0.0942370957089108,0.210120670587677,0.215975151283424,1028
40,1,0.0209078678848154,0.201281926538242,0.271868428754624,0.321547063086192,0.303079336887234,0.839997137214055,1028
60,1,0.014619062763404,0.247127558319982,0.310741582859932,0.359736544636477,0.308378567594291,0.831441897837332,1028
0,1,0.0337345321908996,0.0452619912258817,0.263746056182567,0.448495588948352,0.397966907011185,0.9269470542893,1028
20,1,0.0227720141531328,0.235683212845098,0.311863014319879,0.365270801641527,0.311946037415613,0.835795289331654,1028
40,1,0.207457615733726,0.270696546594437,0.330570473062534,0.182986783796904,0.166846841251788,0.70523202121088,1028
60,1,0.212743709639684,0.310390432686535,0.348839673589031,0.174545204851842,0.150456221155114,0.682087248000471,1028
0,1,0.106040472507823,0.26407548551694,0.34501905785821,0.319922157691657,0.258445347912143,0.815407740723875,1028
20,1,0.220158705545269,0.299180502075158,0.350972486604788,0.182605765589148,0.155457936769015,0.666662845181078,1028
40,1,0.222336400173773,0.283129561981392,0.351147255612461,0.196828549069756,0.165895894370704,0.67186811473605,1028
80,3,0.234706010940151,0.35922751713247,0.366186106408462,0.138438684744304,0.114893045306354,0.509709987627702,1028
0,1,0.276382931414114,0.212495289197921,0.343718316293412,0.198558411974788,0.172225809585343,0.679402906633602,1028
20,2,0.310528192727678,0.19507841242828,0.363805818386314,0.22200503161667,0.176146040043592,0.680943558850966,1028
40,3,0.276899566064643,0.339483904737929,0.36207181522286,0.107760159643147,0.0893575578707599,0.497165939415685,1028
80,3,0.122887175888105,0.387579763139183,0.34892330213282,0.187379665238351,0.161099597570118,0.557021441949473,1028
0,0,0.18411695760821,0.197012330454786,0.27293957690349,0.164749865743984,0.167928625410838,0.53068531037361,1029
20,0,0.221349302306424,0.143534627323932,0.338792044778018,0.31270015992568,0.251922286208966,0.764357350500234,1029
40,0,0.151933429366946,0.251270472080656,0.358326140254852,0.313448379062102,0.24310138416445,0.802387855268641,1029
60,0,0.21439863562047,0.166267474667956,0.371383815894648,0.362101521500871,0.273936607832594,0.831350719221012,1029
0,0,0.220179588461435,0.183866391633762,0.314286773518682,0.224527566942166,0.20813921317166,0.757592866615791,1029
20,0,0.274078690517228,0.23539328582132,0.370445954447618,0.231419932556688,0.177558697804837,0.752243274168774,1029
40,0,0.284583307706166,0.133088567164041,0.338717427055387,0.259762979240566,0.213415464221629,0.739990825291916,1029
60,0,0.196486473268369,0.294524185027205,0.36673138198348,0.242452105671386,0.191191073938916,0.784927970156705,1029
0,0,0.29775678645987,0.0941715379706584,0.319191345723434,0.246454367016339,0.220216586987417,0.744198754247903,1029
20,0,0.30879355374899,0.259137455911171,0.423472627405997,0.279014245151834,0.184243489927852,0.830122234848745,1029
40,0,0.333415973976116,0.292768116900039,0.434329739755792,0.24247538863543,0.15029467109881,0.736990788508871,1029
80,0,0.335409515139126,0.37568537757739,0.409684057581957,0.108273222447397,0.0698244899518998,0.554652595233668,1029
0,0,0.337189808003801,0.181261355031769,0.380211591234066,0.241972019432562,0.182204691810853,0.775827887493569,1029
20,0,0.375751169904836,0.252026581859675,0.418109913909182,0.208442076053854,0.136878137719622,0.767175729969051,1029
40,0,0.368132154981983,0.352012848215193,0.404300551163911,0.0884560991306461,0.0566159283983735,0.511998663707179,1029
80,0,0.298147480873397,0.245407804111125,0.300513341580003,0.0574713981754843,0.0818696422438617,0.486841895718064,1029
0,0,0.00172746434108873,0.0784796536662728,0.219781763310333,0.359356408613305,0.358609183175485,0.575141552442259,1030
20,0,0.0981086082403399,0.0111490668286842,0.165530280440935,0.221802885812846,0.279966811526435,0.520177814420705,1030
40,0,0.0532904472347863,0.165368360474191,0.251537349264181,0.284415890819385,0.286090982712777,0.611781263298592,1030
60,0,0.125993550295155,0.0364370719547685,0.309016812259015,0.455603002268107,0.377327343846552,0.888576547609194,1030
0,0,0.0538377515059228,0.135875174404941,0.311246923503355,0.432780921095847,0.358759915928385,0.837488881560753,1030
20,0,0.205215148969965,0.187749535462995,0.328154531280294,0.263344378127628,0.228981348118514,0.742401467751007,1030
40,0,0.0833567309128111,0.190447684365125,0.277895686179263,0.281986957080589,0.269119629335072,0.811763366975556,1030
60,0,0.0327506066602782,0.209091240553639,0.279828807984433,0.317815768754949,0.292535510998509,0.715748737052783,1030
0,0,0.0604082405188913,0.230270676017691,0.289007781879101,0.28733664722162,0.266761463587558,0.797063689789317,1030
20,0,0.0458734711630772,0.254285488741642,0.336453909800723,0.372748859696727,0.301391059369821,0.707798965548459,1030
40,0,0.202303464934296,0.219524824971456,0.305931445244205,0.190034600582659,0.184920674438926,0.684160195412745,1030
80,0,0.182512089201301,0.0613891917152884,0.292984667335966,0.342068053755342,0.30380476417348,0.787540894385807,1030
0,2,0.202580246403972,0.203965509150579,0.301466173867313,0.196386592180076,0.191883893384183,0.708641126868478,1030
20,2,0.2063082300925,0.216302190354588,0.278528267740786,0.134446115034485,0.156133125405183,0.53738863105592,1030
40,2,0.184653112480582,0.0260223531525194,0.273854553725396,0.337033641817691,0.311857639431999,0.76969003682795,1030
80,2,0.208888036528428,0.0552125707577106,0.274073947204759,0.28404728712338,0.271403174508493,0.735220107164354,1030
